ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000300.SH,2020-10-15,4798.7361,4810.7821,4833.8925,4796.2647,4807.1021,-8.366,-0.174,109964962.0,213878285.0465
000300.SH,2020-10-16,4791.676,4798.9162,4825.5518,4765.967,4798.7361,-7.0601,-0.1471,116716102.0,204175130.7175
000300.SH,2020-10-19,4755.4879,4823.4944,4849.605,4747.3356,4791.676,-36.1881,-0.7552,129246361.0,225392198.2247
000300.SH,2020-10-20,4793.4672,4751.3694,4793.4672,4739.4583,4755.4879,37.9793,0.7986,98048156.0,185849198.0176
000300.SH,2020-10-21,4792.8284,4801.6313,4801.6313,4758.8552,4793.4672,-0.6388,-0.0133,103805703.0,189978697.0436
000300.SH,2020-10-22,4777.9845,4780.5954,4791.8078,4725.4993,4792.8284,-14.8439,-0.3097,101350891.0,194614971.1698
000300.SH,2020-10-23,4718.4881,4775.4665,4802.456,4717.0984,4777.9845,-59.4964,-1.2452,106825184.0,200985821.9915
000300.SH,2020-10-26,4691.2359,4684.0465,4713.3945,4639.3019,4718.4881,-27.2522,-0.5776,108343275.0,205518988.2844
000300.SH,2020-10-27,4699.2792,4680.1371,4708.4623,4671.8536,4691.2359,8.0433,0.1715,92656304.0,186675545.6904
000300.SH,2020-10-28,4737.2718,4703.0036,4753.3125,4685.6012,4699.2792,37.9926,0.8085,108463402.0,226754264.0671
000300.SH,2020-10-29,4772.9198,4683.607,4803.0317,4679.2529,4737.2718,35.648,0.7525,117117250.0,252303504.9929
000300.SH,2020-10-30,4695.3338,4776.4726,4778.5089,4683.4719,4772.9198,-77.586,-1.6255,139802303.0,280783321.7131
000300.SH,2020-11-02,4720.8313,4702.7457,4738.0239,4695.4436,4695.3338,25.4975,0.543,142867693.0,279027685.1571
000300.SH,2020-11-03,4777.5608,4743.1742,4793.3963,4734.1748,4720.8313,56.7295,1.2017,136055408.0,252390556.3135
000300.SH,2020-11-04,4813.6564,4781.448,4825.4638,4770.5582,4777.5608,36.0956,0.7555,114661806.0,230513773.0463
000300.SH,2020-11-05,4885.1118,4861.3377,4885.1118,4837.9996,4813.6564,71.4554,1.4844,139244594.0,281951932.371
000300.SH,2020-11-06,4885.7178,4897.6295,4897.6295,4845.4293,4885.1118,0.606,0.0124,153639034.0,305365103.6529
000300.SH,2020-11-09,4981.3497,4918.8609,4997.8017,4918.8609,4885.7178,95.6319,1.9574,197131984.0,371923282.0634
000300.SH,2020-11-10,4953.8756,4995.4126,4995.4126,4928.9319,4981.3497,-27.4741,-0.5515,176267214.0,334271459.9637
000300.SH,2020-11-11,4904.8981,4937.7582,4957.5846,4901.7067,4953.8756,-48.9775,-0.9887,164470515.0,303858557.9771
000300.SH,2020-11-12,4908.463,4916.7736,4926.3422,4891.51,4904.8981,3.5649,0.0727,118114619.0,227645907.1472
000300.SH,2020-11-13,4856.8513,4886.9778,4886.9778,4825.7578,4908.463,-51.6117,-1.0515,133693079.0,255353111.7378
000300.SH,2020-11-16,4904.1716,4880.958,4904.1716,4848.6239,4856.8513,47.3203,0.9743,148770980.0,266705031.6715
000300.SH,2020-11-17,4894.786,4903.12,4909.2902,4865.3942,4904.1716,-9.3856,-0.1914,151487464.0,288911408.551
000300.SH,2020-11-18,4891.6716,4889.6749,4911.0876,4870.7162,4894.786,-3.1144,-0.0636,164216616.0,290727223.2272
000300.SH,2020-11-19,4927.9891,4880.9224,4939.7911,4870.2005,4891.6716,36.3175,0.7424,133681378.0,247727135.0005
000300.SH,2020-11-20,4943.2882,4928.2223,4947.4297,4922.5895,4927.9891,15.2991,0.3105,129400341.0,229053679.1954
000300.SH,2020-11-23,5005.0273,4954.5987,5029.6515,4940.4494,4943.2882,61.7391,1.2489,205915187.0,333633826.4167
000300.SH,2020-11-24,4974.2855,4997.0485,5001.0614,4960.9817,5005.0273,-30.7418,-0.6142,156637911.0,264804443.3177
000300.SH,2020-11-25,4910.7,4992.7466,5004.7732,4910.7,4974.2855,-63.5855,-1.2783,170340527.0,277070642.9707
000300.SH,2020-11-26,4919.5912,4908.3208,4925.2857,4867.8153,4910.7,8.8912,0.1811,137202338.0,239748145.4757
000300.SH,2020-11-27,4980.765,4930.5928,4980.765,4917.3479,4919.5912,61.1738,1.2435,162952922.0,253178971.224
000300.SH,2020-11-30,4960.2519,4994.1063,5055.192,4960.2519,4980.765,-20.5131,-0.4118,262638950.0,396495834.4208
000300.SH,2020-12-01,5067.0983,4963.1302,5072.5494,4963.1302,4960.2519,106.8464,2.1541,204065638.0,328451014.4442
000300.SH,2020-12-02,5067.1447,5072.9755,5090.6084,5043.3091,5067.0983,0.0464,0.0009,195435476.0,310609728.8425
000300.SH,2020-12-03,5057.0603,5065.4531,5072.3046,5033.7887,5067.1447,-10.0844,-0.199,177865748.0,275335207.4291
000300.SH,2020-12-04,5065.9163,5049.5231,5072.3865,5017.8506,5057.0603,8.856,0.1751,144347167.0,257798820.7353
000300.SH,2020-12-07,5022.2351,5065.7285,5067.8698,5014.609,5065.9163,-43.6812,-0.8623,139896217.0,264657773.9329
000300.SH,2020-12-08,5009.8786,5029.1063,5043.0605,4998.9218,5022.2351,-12.3565,-0.246,123073029.0,234880648.4391
000300.SH,2020-12-09,4942.6986,5022.3846,5033.6417,4942.5195,5009.8786,-67.18,-1.341,138916965.0,260772774.1529
000300.SH,2020-12-10,4940.5249,4931.2933,4962.7433,4919.7696,4942.6986,-2.1737,-0.044,125914270.0,229651278.3574
000300.SH,2020-12-11,4889.6292,4957.8236,4957.8236,4849.3547,4940.5249,-50.8957,-1.0302,159357697.0,275212730.0699
000300.SH,2020-12-14,4934.8352,4903.627,4937.2601,4887.6599,4889.6292,45.206,0.9245,120801552.0,247878279.7109
000300.SH,2020-12-15,4945.1,4931.6019,4954.1885,4904.7926,4934.8352,10.2648,0.208,118342633.0,248093390.2492
000300.SH,2020-12-16,4953.867,4957.2971,4968.8558,4938.1932,4945.1,8.767,0.1773,106778968.0,229696035.6969
000300.SH,2020-12-17,5017.4784,4960.729,5021.6171,4950.3713,4953.867,63.6114,1.2841,133385479.0,270180356.1093
000300.SH,2020-12-18,4999.9678,5014.3211,5027.4446,4979.0051,5017.4784,-17.5106,-0.349,128049618.0,258938551.5358
000300.SH,2020-12-21,5046.8396,4995.7622,5048.5074,4969.999,4999.9678,46.8718,0.9374,140811782.0,298204296.8433
000300.SH,2020-12-22,4964.7727,5034.9831,5055.1348,4960.9457,5046.8396,-82.0669,-1.6261,162344970.0,326758817.6633
000300.SH,2020-12-23,5007.1235,4977.2994,5028.4506,4968.1509,4964.7727,42.3508,0.853,140292819.0,308729037.4737
000300.SH,2020-12-24,5000.0154,5006.0051,5033.038,4979.2371,5007.1235,-7.1081,-0.142,114418667.0,246674476.1888
000300.SH,2020-12-25,5042.0137,4985.7695,5042.0978,4973.6812,5000.0154,41.9983,0.84,121006979.0,243992268.2433
000300.SH,2020-12-28,5064.4147,5042.9432,5089.3447,5037.8582,5042.0137,22.401,0.4443,136914407.0,281019254.1705
000300.SH,2020-12-29,5042.9361,5071.449,5077.4167,5034.3078,5064.4147,-21.4786,-0.4241,141198662.0,279035233.2538
000300.SH,2020-12-30,5113.7105,5037.9848,5113.7105,5036.6288,5042.9361,70.7744,1.4034,148626448.0,296577812.603
000300.SH,2020-12-31,5211.2885,5122.4799,5215.6178,5122.4799,5113.7105,97.578,1.9082,171602509.0,358731371.8347
000300.SH,2021-01-04,5267.7181,5212.9313,5284.4343,5190.9372,5211.2885,56.4296,1.0828,211711382.0,452796175.554
000300.SH,2021-01-05,5368.5049,5245.8355,5368.5049,5234.3775,5267.7181,100.7868,1.9133,224931159.0,498041939.7613
000300.SH,2021-01-06,5417.6677,5386.5144,5433.4694,5341.4304,5368.5049,49.1628,0.9158,193773444.0,444434377.1373
000300.SH,2021-01-07,5513.6568,5428.3944,5513.6568,5413.3526,5417.6677,95.9891,1.7718,219872080.0,473385353.6958
000300.SH,2021-01-08,5495.4306,5526.2876,5547.4733,5442.6939,5513.6568,-18.2262,-0.3306,204324956.0,473567653.9786
000300.SH,2021-01-11,5441.1583,5504.2358,5555.6916,5412.5046,5495.4306,-54.2723,-0.9876,231835983.0,522298482.5443
000300.SH,2021-01-12,5596.3525,5419.4996,5596.3525,5417.6272,5441.1583,155.1942,2.8522,224220186.0,486233760.7398
000300.SH,2021-01-13,5577.9711,5609.2637,5644.7195,5535.1435,5596.3525,-18.3814,-0.3285,261569886.0,546959736.3655
000300.SH,2021-01-14,5470.4563,5556.2125,5568.0179,5458.6818,5577.9711,-107.5148,-1.9275,243683380.0,501890111.879
000300.SH,2021-01-15,5458.0812,5471.391,5500.6348,5390.2737,5470.4563,-12.3751,-0.2262,238637435.0,475709920.3723
000300.SH,2021-01-18,5518.5205,5438.1618,5541.4613,5410.775,5458.0812,60.4393,1.1073,207051869.0,422717209.153
000300.SH,2021-01-19,5437.5234,5525.969,5532.4793,5415.7166,5518.5205,-80.9971,-1.4677,211043425.0,433205176.4499
000300.SH,2021-01-20,5476.4336,5439.9111,5496.0493,5426.5357,5437.5234,38.9102,0.7156,170913260.0,373770384.4964
000300.SH,2021-01-21,5564.9693,5492.9587,5593.1058,5490.5626,5476.4336,88.5357,1.6167,209950197.0,453183684.4789
000300.SH,2021-01-22,5569.776,5562.379,5573.6594,5513.8769,5564.9693,4.8067,0.0864,199300020.0,456622193.4356
000300.SH,2021-01-25,5625.9232,5564.1237,5655.4795,5543.2663,5569.776,56.1472,1.0081,197047019.0,508166980.802
000300.SH,2021-01-26,5512.9678,5600.9017,5600.9017,5505.9962,5625.9232,-112.9554,-2.0078,171904590.0,415008069.865
000300.SH,2021-01-27,5528.0034,5505.7708,5534.9928,5449.6385,5512.9678,15.0356,0.2727,160190841.0,376892605.8391
000300.SH,2021-01-28,5377.1427,5450.3695,5462.2352,5360.3766,5528.0034,-150.8607,-2.729,170485585.0,376166523.1775
000300.SH,2021-01-29,5351.9646,5413.9684,5430.2015,5288.0955,5377.1427,-25.1781,-0.4682,182178784.0,390287690.019
000300.SH,2021-02-01,5417.6484,5356.8535,5422.299,5342.0458,5351.9646,65.6838,1.2273,166313706.0,346859083.73
000300.SH,2021-02-02,5501.0915,5429.7032,5503.2145,5411.5173,5417.6484,83.4431,1.5402,165210565.0,380016716.1119
000300.SH,2021-02-03,5485.2008,5499.2961,5532.8864,5473.1237,5501.0915,-15.8907,-0.2889,188054317.0,404343602.6377
000300.SH,2021-02-04,5473.9475,5453.9764,5510.0535,5411.5749,5485.2008,-11.2533,-0.2052,180575654.0,397995205.3799
000300.SH,2021-02-05,5483.414,5494.7011,5550.7714,5477.6517,5473.9475,9.4665,0.1729,189699598.0,395400134.4902
000300.SH,2021-02-08,5564.5618,5506.1423,5576.4908,5479.8529,5483.414,81.1478,1.4799,164033775.0,367582771.6588
000300.SH,2021-02-09,5686.2502,5584.165,5686.2502,5555.0537,5564.5618,121.6884,2.1868,164887260.0,378769121.1719
000300.SH,2021-02-10,5807.7191,5709.684,5823.4219,5707.3295,5686.2502,121.4689,2.1362,170169786.0,417056463.3609
000300.SH,2021-02-18,5768.3814,5922.0714,5930.9122,5747.6631,5807.7191,-39.3377,-0.6773,218848686.0,507481235.9777
000300.SH,2021-02-19,5778.842,5734.0193,5787.8871,5667.3209,5768.3814,10.4606,0.1813,214475780.0,456433793.7021
000300.SH,2021-02-22,5597.3327,5785.5097,5785.5097,5597.3327,5778.842,-181.5093,-3.1409,282124382.0,543633153.2165
000300.SH,2021-02-23,5579.6681,5542.6841,5644.7551,5541.1092,5597.3327,-17.6646,-0.3156,233807727.0,424904470.8142
000300.SH,2021-02-24,5437.5683,5591.4795,5598.8284,5379.7278,5579.6681,-142.0998,-2.5467,225428610.0,472369211.0042
000300.SH,2021-02-25,5469.5584,5494.4706,5527.6296,5444.1646,5437.5683,31.9901,0.5883,230736028.0,412206157.1407
000300.SH,2021-02-26,5336.7609,5343.9041,5416.3197,5318.8579,5469.5584,-132.7975,-2.4279,212264543.0,405717700.1279
000300.SH,2021-03-01,5418.7837,5389.2499,5421.555,5345.9449,5336.7609,82.0228,1.5369,177463523.0,358146545.967
000300.SH,2021-03-02,5349.6301,5453.2847,5454.9687,5305.0545,5418.7837,-69.1536,-1.2762,196511115.0,376444604.6953
000300.SH,2021-03-03,5452.2125,5327.3467,5452.396,5316.4809,5349.6301,102.5824,1.9176,194709054.0,337610313.5964
000300.SH,2021-03-04,5280.7058,5388.4785,5392.3725,5254.7771,5452.2125,-171.5067,-3.1456,212775211.0,384382456.961
000300.SH,2021-03-05,5262.7958,5191.9699,5307.8203,5174.2458,5280.7058,-17.91,-0.3392,202627956.0,352539774.2949
000300.SH,2021-03-08,5080.0246,5299.7907,5326.2602,5079.7984,5262.7958,-182.7712,-3.4729,230231635.0,407133802.1417
000300.SH,2021-03-09,4970.9994,5066.1546,5094.311,4917.909,5080.0246,-109.0252,-2.1462,230711004.0,414415213.8062
000300.SH,2021-03-10,5003.6121,5047.0589,5055.2785,4981.6161,4970.9994,32.6127,0.6561,169928490.0,309577408.7149
000300.SH,2021-03-11,5128.2156,5024.5586,5138.4146,5020.5784,5003.6121,124.6035,2.4903,189600766.0,333859199.6786
000300.SH,2021-03-12,5146.3786,5153.674,5153.674,5086.8234,5128.2156,18.163,0.3542,201020589.0,323237751.4134
000300.SH,2021-03-15,5035.5441,5116.1228,5120.8757,4992.3989,5146.3786,-110.8345,-2.1536,204153084.0,330740513.8079
000300.SH,2021-03-16,5079.3624,5054.4089,5084.3085,5009.951,5035.5441,43.8183,0.8702,161390054.0,271755048.5636
000300.SH,2021-03-17,5100.8581,5062.7706,5123.5452,5020.1255,5079.3624,21.4957,0.4232,149162376.0,263492417.7089
000300.SH,2021-03-18,5141.7681,5114.5872,5160.4566,5111.1294,5100.8581,40.91,0.802,142901518.0,260930046.8447
000300.SH,2021-03-19,5007.0907,5068.5319,5089.9175,4980.7609,5141.7681,-134.6774,-2.6193,164174849.0,282974489.2372
000300.SH,2021-03-22,5057.152,5008.3953,5071.3378,4996.541,5007.0907,50.0613,0.9998,167402632.0,264209098.943
000300.SH,2021-03-23,5009.2459,5057.0632,5064.02,4966.534,5057.152,-47.9061,-0.9473,158013967.0,255755377.6596
000300.SH,2021-03-24,4928.6853,4985.4013,5024.3274,4919.8932,5009.2459,-80.5606,-1.6082,159385982.0,265970020.152
000300.SH,2021-03-25,4926.3469,4904.0683,4950.7608,4883.6615,4928.6853,-2.3384,-0.0474,132945189.0,219782049.4617
000300.SH,2021-03-26,5037.9899,4953.9453,5050.8292,4953.9453,4926.3469,111.643,2.2662,145926697.0,273901922.4313
000300.SH,2021-03-29,5046.8773,5052.2634,5086.6543,5010.3902,5037.9899,8.8874,0.1764,143388215.0,266176599.9705
000300.SH,2021-03-30,5094.7291,5043.0952,5106.0365,5032.795,5046.8773,47.8518,0.9481,138618560.0,254928014.4613
000300.SH,2021-03-31,5048.3607,5085.9497,5085.9497,5015.607,5094.7291,-46.3684,-0.9101,141335743.0,241058485.5544
000300.SH,2021-04-01,5110.7768,5059.9359,5115.4286,5056.8718,5048.3607,62.4161,1.2364,120324890.0,211493324.3911
000300.SH,2021-04-02,5161.5569,5129.8545,5169.8312,5116.3472,5110.7768,50.7801,0.9936,127002254.0,248060376.2241
000300.SH,2021-04-06,5140.3418,5178.6401,5181.149,5125.3301,5161.5569,-21.2151,-0.411,109834210.0,213852444.0654
000300.SH,2021-04-07,5103.7428,5141.6556,5141.6556,5065.1932,5140.3418,-36.599,-0.712,145763748.0,246271190.2965
000300.SH,2021-04-08,5112.2086,5078.2627,5129.1318,5062.0725,5103.7428,8.4658,0.1659,141771047.0,228422004.6747
000300.SH,2021-04-09,5035.3374,5100.0422,5100.0422,5022.0926,5112.2086,-76.8712,-1.5037,128416509.0,221519791.6776
000300.SH,2021-04-12,4947.7459,5026.9791,5045.6018,4933.0126,5035.3374,-87.5915,-1.7395,152644314.0,267218195.7727
000300.SH,2021-04-13,4939.6438,4949.8074,4994.5404,4924.1979,4947.7459,-8.1021,-0.1638,132919358.0,225753230.6492
000300.SH,2021-04-14,4980.6279,4945.6857,4987.1191,4940.2686,4939.6438,40.9841,0.8297,120860838.0,221036276.09
000300.SH,2021-04-15,4948.9741,4969.9099,4969.9099,4900.3033,4980.6279,-31.6538,-0.6355,108829384.0,213820884.1035
000300.SH,2021-04-16,4966.1811,4966.8999,4979.1731,4917.9596,4948.9741,17.207,0.3477,111239924.0,213389173.7135
000300.SH,2021-04-19,5087.0165,4966.409,5088.2106,4940.7473,4966.1811,120.8354,2.4332,154769824.0,307899776.7375
000300.SH,2021-04-20,5083.3654,5065.7757,5119.8586,5058.9247,5087.0165,-3.6511,-0.0718,136541700.0,276640588.1591
000300.SH,2021-04-21,5098.7449,5055.2398,5110.5623,5047.9916,5083.3654,15.3795,0.3025,124637277.0,242574995.256
000300.SH,2021-04-22,5089.2435,5114.2799,5119.2246,5067.1382,5098.7449,-9.5014,-0.1863,121167645.0,241488845.7561
000300.SH,2021-04-23,5135.4534,5088.8263,5149.9825,5086.4914,5089.2435,46.2099,0.908,122056991.0,264345183.1189
000300.SH,2021-04-26,5077.2372,5156.5941,5181.1066,5072.9585,5135.4534,-58.2162,-1.1336,151381967.0,325760384.2783
000300.SH,2021-04-27,5090.5195,5076.6415,5095.9842,5042.6099,5077.2372,13.2823,0.2616,123961837.0,254738009.8336
000300.SH,2021-04-28,5119.2421,5073.9728,5119.4455,5059.2628,5090.5195,28.7226,0.5642,120620318.0,272182521.8932
000300.SH,2021-04-29,5164.1692,5128.2795,5170.5852,5113.6484,5119.2421,44.9271,0.8776,140092480.0,294112454.3663
000300.SH,2021-04-30,5123.489,5156.3557,5163.2517,5094.9285,5164.1692,-40.6802,-0.7877,160121621.0,315075102.8849
000300.SH,2021-05-06,5061.1244,5098.8006,5132.8986,5037.4083,5123.489,-62.3646,-1.2172,158822630.0,323258264.6415
000300.SH,2021-05-07,4996.0527,5073.4554,5093.7471,4996.037,5061.1244,-65.0717,-1.2857,172258321.0,304638402.155
000300.SH,2021-05-10,4992.422,5001.4371,5019.3927,4953.6965,4996.0527,-3.6307,-0.0727,170820585.0,282656808.8534
000300.SH,2021-05-11,5023.0595,4956.0794,5033.4938,4925.9152,4992.422,30.6375,0.6137,151526497.0,270931616.5129
000300.SH,2021-05-12,5044.5481,5003.8171,5051.1682,4995.4048,5023.0595,21.4886,0.4278,126619086.0,228344006.493
000300.SH,2021-05-13,4992.9738,4992.3519,5022.0836,4975.4462,5044.5481,-51.5743,-1.0224,132279406.0,237821404.3453
000300.SH,2021-05-14,5110.5901,5007.6286,5112.9838,4981.2948,4992.9738,117.6163,2.3556,159426180.0,318802786.8229
000300.SH,2021-05-17,5184.9853,5115.3063,5206.6947,5115.3063,5110.5901,74.3952,1.4557,153889634.0,335439913.4241
000300.SH,2021-05-18,5187.6013,5190.9345,5201.6721,5156.7924,5184.9853,2.616,0.0505,118404261.0,238182265.9219
000300.SH,2021-05-19,5172.272,5173.1666,5193.5574,5151.6392,5187.6013,-15.3293,-0.2955,118729983.0,250736278.1558
000300.SH,2021-05-20,5186.412,5167.0546,5201.5935,5152.0358,5172.272,14.14,0.2734,138454775.0,277088462.0473
000300.SH,2021-05-21,5134.1483,5199.1285,5216.1615,5123.1171,5186.412,-52.2637,-1.0077,124768485.0,268053627.5306
000300.SH,2021-05-24,5155.5875,5138.8149,5155.5875,5092.3894,5134.1483,21.4392,0.4176,126742336.0,278513133.226
000300.SH,2021-05-25,5318.478,5165.0361,5324.3609,5161.5238,5155.5875,162.8905,3.1595,182996839.0,404683305.6411
000300.SH,2021-05-26,5320.5927,5326.1169,5344.2837,5308.7389,5318.478,2.1147,0.0398,169607096.0,346444644.7928
000300.SH,2021-05-27,5338.2329,5311.3726,5378.4764,5286.05,5320.5927,17.6402,0.3315,148462855.0,311893705.9351
000300.SH,2021-05-28,5321.0886,5338.7278,5360.2774,5288.6515,5338.2329,-17.1443,-0.3212,164605806.0,330711896.3442
000300.SH,2021-05-31,5331.5696,5318.0825,5331.6294,5281.6851,5321.0886,10.481,0.197,144603269.0,321450798.2335
000300.SH,2021-06-01,5341.6798,5320.4745,5343.7529,5269.259,5331.5696,10.1102,0.1896,143831474.0,321845842.1534
000300.SH,2021-06-02,5289.9736,5348.344,5352.6404,5266.7852,5341.6798,-51.7062,-0.968,137754319.0,296176177.1535
000300.SH,2021-06-03,5255.2855,5285.7098,5314.3691,5255.0719,5289.9736,-34.6881,-0.6557,141968878.0,285448632.4889
000300.SH,2021-06-04,5282.2772,5228.2761,5334.4899,5221.2291,5255.2855,26.9917,0.5136,144732087.0,292326048.7755
000300.SH,2021-06-07,5277.6271,5284.8907,5286.8424,5242.9481,5282.2772,-4.6501,-0.088,127704971.0,280463260.5832
000300.SH,2021-06-08,5232.1165,5276.9711,5319.0406,5201.1404,5277.6271,-45.5106,-0.8623,130559532.0,304042218.2662
000300.SH,2021-06-09,5236.4493,5224.9496,5253.3555,5215.3506,5232.1165,4.3328,0.0828,121820321.0,255075448.703
000300.SH,2021-06-10,5271.4661,5236.4691,5299.5299,5229.5182,5236.4493,35.0168,0.6687,138991967.0,301454334.6098
000300.SH,2021-06-11,5224.703,5275.7456,5276.1039,5213.5991,5271.4661,-46.7631,-0.8871,180807173.0,365363494.5418
000300.SH,2021-06-15,5166.5597,5218.5648,5225.5021,5137.409,5224.703,-58.1433,-1.1129,142880058.0,330616618.6215
000300.SH,2021-06-16,5080.4909,5163.2493,5164.5192,5076.0222,5166.5597,-86.0688,-1.6659,125147985.0,298286772.9334
000300.SH,2021-06-17,5101.8924,5074.3839,5123.3651,5073.8211,5080.4909,21.4015,0.4212,120452518.0,281927280.7233
000300.SH,2021-06-18,5102.4657,5104.9297,5128.0309,5064.9208,5101.8924,0.5733,0.0112,148585805.0,356697096.1159
000300.SH,2021-06-21,5090.3854,5088.0893,5123.7827,5058.5699,5102.4657,-12.0803,-0.2368,132184516.0,331527114.639
000300.SH,2021-06-22,5122.1583,5106.0743,5125.8186,5086.2776,5090.3854,31.7729,0.6242,130416753.0,313690367.1254
000300.SH,2021-06-23,5147.3938,5127.191,5171.033,5109.7571,5122.1583,25.2355,0.4927,136356058.0,358765666.3297
000300.SH,2021-06-24,5155.9738,5156.5638,5160.4346,5120.5844,5147.3938,8.58,0.1667,126685625.0,312607422.6093
000300.SH,2021-06-25,5239.9684,5159.8017,5251.6076,5157.4758,5155.9738,83.9946,1.6291,154931061.0,368265641.2411
000300.SH,2021-06-28,5251.7604,5253.6081,5260.6372,5226.2201,5239.9684,11.792,0.225,133193783.0,337452771.6756
000300.SH,2021-06-29,5190.5445,5248.5249,5248.5249,5182.6771,5251.7604,-61.2159,-1.1656,125162997.0,314896843.0243
000300.SH,2021-06-30,5224.041,5189.3797,5231.4262,5186.625,5190.5445,33.4965,0.6453,103752671.0,281015504.9405
000300.SH,2021-07-01,5229.6642,5241.2039,5252.2642,5190.8762,5224.041,5.6232,0.1076,127240620.0,324097400.2675
000300.SH,2021-07-02,5081.1172,5186.6613,5186.6613,5074.3621,5229.6642,-148.547,-2.8405,130426424.0,342578961.2483
000300.SH,2021-07-05,5085.7924,5073.7787,5098.2305,5048.004,5081.1172,4.6752,0.092,131211589.0,335197786.6298
000300.SH,2021-07-06,5083.1043,5089.778,5092.2066,5028.5058,5085.7924,-2.6881,-0.0529,140655220.0,362828901.8489
000300.SH,2021-07-07,5140.4899,5052.4204,5152.7711,5045.4056,5083.1043,57.3856,1.1289,148549060.0,336731403.3757
000300.SH,2021-07-08,5088.2566,5149.3095,5151.2171,5078.9295,5140.4899,-52.2333,-1.0161,173901008.0,397879869.8797
000300.SH,2021-07-09,5069.4361,5063.148,5081.4086,5006.4115,5088.2566,-18.8205,-0.3699,160653226.0,352845583.7689
000300.SH,2021-07-12,5132.7088,5108.3783,5159.4115,5070.3188,5069.4361,63.2727,1.2481,206212039.0,437203145.9433
000300.SH,2021-07-13,5142.0991,5128.6138,5154.0508,5114.943,5132.7088,9.3903,0.183,166482209.0,361328491.6533
000300.SH,2021-07-14,5083.0849,5130.7522,5130.7522,5075.1252,5142.0991,-59.0142,-1.1477,188352720.0,372568110.2916
000300.SH,2021-07-15,5151.4626,5073.2634,5153.8056,5067.6767,5083.0849,68.3777,1.3452,181077103.0,372484081.1226
000300.SH,2021-07-16,5094.7727,5140.904,5140.904,5090.6321,5151.4626,-56.6899,-1.1005,169955982.0,362594258.079
000300.SH,2021-07-19,5113.4945,5083.7276,5120.8235,5047.6234,5094.7727,18.7218,0.3675,153199589.0,340322623.7921
000300.SH,2021-07-20,5108.9941,5080.2158,5114.0033,5067.8619,5113.4945,-4.5004,-0.088,129300044.0,283543130.7552
000300.SH,2021-07-21,5144.0428,5122.7843,5160.5447,5122.3046,5108.9941,35.0487,0.686,167976469.0,390275519.3054
000300.SH,2021-07-22,5151.7517,5150.3859,5171.2096,5137.8795,5144.0428,7.7089,0.1499,185556864.0,418221654.806
000300.SH,2021-07-23,5089.2282,5145.4308,5145.4308,5079.9973,5151.7517,-62.5235,-1.2136,216536847.0,435521169.695
000300.SH,2021-07-26,4925.299,5067.3072,5067.3072,4859.6031,5089.2282,-163.9292,-3.2211,228111710.0,495153655.1167
000300.SH,2021-07-27,4751.313,4924.2816,4940.86,4749.0327,4925.299,-173.986,-3.5325,236631225.0,521146117.0411
000300.SH,2021-07-28,4760.4826,4714.2948,4785.6567,4663.9009,4751.313,9.1696,0.193,192634393.0,419706155.1628
000300.SH,2021-07-29,4850.2746,4845.7603,4857.9709,4800.0125,4760.4826,89.792,1.8862,173322054.0,415676120.8776
000300.SH,2021-07-30,4811.1695,4825.7002,4825.7002,4761.0376,4850.2746,-39.1051,-0.8062,182349776.0,420943935.0618
000300.SH,2021-08-02,4933.736,4794.8192,4938.8154,4761.4593,4811.1695,122.5665,2.5475,227194918.0,524659449.2955
000300.SH,2021-08-03,4934.4583,4909.2325,4957.0291,4890.8495,4933.736,0.7223,0.0146,203533360.0,471194128.4019
000300.SH,2021-08-04,4978.8479,4927.7358,4979.2911,4919.6569,4934.4583,44.3896,0.8996,175466461.0,425801406.6118
000300.SH,2021-08-05,4948.6703,4946.1668,4997.1397,4921.9382,4978.8479,-30.1776,-0.6061,167381829.0,398772206.8082
000300.SH,2021-08-06,4921.5647,4943.0427,4944.3486,4891.7968,4948.6703,-27.1056,-0.5477,154179688.0,371773603.7851
000300.SH,2021-08-09,4985.5627,4890.2573,5002.8944,4884.0392,4921.5647,63.998,1.3004,182436871.0,408897062.9354
000300.SH,2021-08-10,5043.148,4977.8164,5043.7608,4941.2399,4985.5627,57.5853,1.155,167051902.0,410098755.6103
000300.SH,2021-08-11,5015.3406,5037.0819,5059.7887,5009.9782,5043.148,-27.8074,-0.5514,182266074.0,373386347.2074
000300.SH,2021-08-12,4973.3509,4998.0733,5016.2628,4962.985,5015.3406,-41.9897,-0.8372,168223733.0,361828381.9644
000300.SH,2021-08-13,4945.9829,4958.7577,4993.7432,4921.2812,4973.3509,-27.368,-0.5503,158314321.0,352459069.0355
000300.SH,2021-08-16,4941.0676,4935.9229,4973.3761,4931.3691,4945.9829,-4.9153,-0.0994,161953373.0,340735120.1747
000300.SH,2021-08-17,4837.4034,4935.0044,4967.5648,4823.3923,4941.0676,-103.6642,-2.098,187573472.0,388457131.5037
000300.SH,2021-08-18,4894.2384,4838.4706,4909.5409,4818.9013,4837.4034,56.835,1.1749,197474378.0,395792165.7598
000300.SH,2021-08-19,4862.1394,4886.564,4893.467,4839.5681,4894.2384,-32.099,-0.6559,201711719.0,397424964.846
000300.SH,2021-08-20,4769.2678,4817.4937,4835.153,4720.8257,4862.1394,-92.8716,-1.9101,177635810.0,404938035.6674
